GeneID	1-BC31	1-BC39	1-BC47	1-CR3	2-BC10	2-BC11	2-BC27	2-BC2	2-BC30	2-BC35	2-BC36	2-BC38	2-BC3	2-BC41	2-BC4	2-BC59	2-BC5	2-BC6	2-BC7	2-BC8	2-BC93	2-BC9	2-CR12	2-CR15	3-BC12	3-BC50	3-BC55	3-BC58	3-BC62	3-BC74	3-BC75	3-BC77	3-BC80	3-BC82	3-BC83	3-BC84	3-BC86	3-CR1	3-CR4	3-CR5	3-CR8
hsa-miR-1236-3p	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1236-5p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1237-3p	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1237-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-1238-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1238-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-124-3p	2	1	5	0	0	0	3	2	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-124-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1246	6	8	0	1	11	5	2	19	8	8	2	4	6	22	4	25	1	18	9	4	2	4	3	1	8	0	12	18	28	16	14	5	13	46	43	19	24	0	6	6	32
hsa-miR-1247-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1247-5p	0	0	3	0	4	6	2	12	0	4	0	0	1	5	2	13	2	2	4	5	0	5	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1249-3p	0	0	0	0	3	1	4	14	0	3	2	0	0	9	3	24	1	4	5	0	0	3	0	0	1	0	0	0	1	0	0	1	3	0	5	0	0	0	1	3	1
hsa-miR-1249-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-1250-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1250-5p	0	0	0	0	3	3	0	2	1	43	0	1	0	5	0	63	3	0	2	0	0	1	2	4	0	0	0	0	10	7	5	0	0	0	0	1	0	0	0	1	0
hsa-miR-1251-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1251-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1252-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1252-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1255a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	4	0	0	0	0	0	0	0	0	0
hsa-miR-1255b-2-3p	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	3	3	1	0	0	0	0	1
hsa-miR-1255b-5p	7	30	19	0	14	4	2	32	12	44	3	3	2	29	11	91	6	8	19	12	2	1	15	0	0	42	28	18	32	34	7	13	19	51	33	12	9	0	21	19	42
hsa-miR-1256	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1257	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125a-3p	0	0	0	0	0	0	2	8	11	6	0	1	2	7	0	23	1	1	3	2	0	0	1	0	0	4	20	37	91	25	14	14	14	28	40	41	21	0	0	8	5
hsa-miR-125a-5p	28	300	252	15	218	222	164	1009	252	1469	9	193	46	1098	89	6558	43	193	559	276	214	127	315	13	0	6	21	2	48	48	17	5	12	14	32	12	7	0	2	9	8
hsa-miR-125b-1-3p	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0
hsa-miR-125b-2-3p	0	0	0	0	2	0	0	5	2	5	0	2	0	4	7	9	4	3	5	4	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125b-5p	22	193	88	0	255	122	124	864	96	269	1	114	48	870	97	2004	56	143	517	151	67	99	202	12	0	0	8	0	0	1	4	0	0	0	0	3	0	0	0	2	7
hsa-miR-1260a	1	2	1	0	1	1	2	4	0	3	0	0	1	13	1	41	0	1	11	0	0	2	6	0	1	0	5	6	7	2	2	2	0	2	0	0	3	0	0	1	1
hsa-miR-1260b	0	0	2	0	2	2	2	7	1	18	0	0	1	12	1	128	0	4	8	0	0	2	9	0	1	0	4	7	17	15	4	1	0	7	0	0	3	0	0	1	2
hsa-miR-1261	0	1	0	0	2	2	0	1	0	6	0	1	0	4	0	27	0	0	2	0	2	0	1	0	0	1	0	0	0	10	10	4	1	3	4	0	4	0	0	0	0
hsa-miR-1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-126-3p	61	5751	464	38	2524	271	1318	12305	3038	33422	23	2528	207	12830	1037	50320	196	2109	3300	2995	3016	330	3582	42	117	1012	8881	2012	20734	43876	18383	11273	7913	13875	18885	7221	3658	0	46	2876	1437
hsa-miR-1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-126-5p	9	530	61	4	439	56	277	2769	582	3645	5	474	48	3244	162	12021	30	271	528	306	510	44	757	12	1	79	465	170	1102	3926	1218	837	365	578	1122	658	334	0	2	202	96
hsa-miR-1266-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1266-5p	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-1268a	0	0	0	0	0	1	2	1	0	0	0	0	1	1	0	1	1	2	0	0	3	1	0	0	22	7	1	20	2	6	2	0	2	6	4	0	1	0	8	1	1
hsa-miR-1268b	0	0	0	0	0	1	2	1	0	0	0	0	1	1	0	1	1	1	0	0	1	2	0	1	23	5	1	22	6	6	4	1	3	6	3	0	1	0	20	1	1
hsa-miR-1269a	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1269b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1270	0	0	0	0	6	0	0	7	0	8	0	0	0	4	1	33	0	0	3	1	0	1	2	0	0	0	11	0	9	8	2	3	1	5	15	3	3	0	1	0	5
hsa-miR-1271-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1271-5p	0	0	0	0	0	0	0	3	0	3	0	1	0	3	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273c	0	0	1	0	1	0	0	0	0	4	0	0	1	3	5	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273h-3p	0	4	2	0	3	0	0	2	1	65	0	1	2	5	2	59	1	4	6	1	4	1	6	0	0	0	0	2	5	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273h-5p	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0	7	0	1	0	0	0	0	0	0	0	0	0	0	17	4	3	0	5	0	0	1	2	0	0	0	0
hsa-miR-127-3p	5	4	7	0	32	53	19	61	5	787	3	21	20	48	34	1804	20	84	31	3	40	35	51	17	2	1	25	0	134	69	50	12	5	63	16	7	2	0	19	19	12
hsa-miR-1275	0	0	0	0	1	5	2	1	0	0	0	1	0	4	0	4	2	4	2	0	0	7	6	5	8	0	4	16	4	0	4	3	0	0	1	3	1	0	0	0	0
hsa-miR-127-5p	0	0	0	0	0	0	0	1	0	8	0	0	0	0	2	6	0	1	1	0	0	0	1	1	0	0	0	0	3	3	1	0	0	1	0	0	0	0	0	0	0
hsa-miR-1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1277-3p	0	0	0	0	0	0	0	38	4	33	0	0	3	10	3	52	2	5	11	8	0	2	14	0	0	0	0	6	2	1	0	1	2	0	0	0	0	0	0	4	0
hsa-miR-1277-5p	0	10	0	0	29	0	3	94	22	209	1	33	2	62	13	237	0	19	27	12	13	0	28	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1281	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-128-1-5p	0	0	0	0	2	0	0	5	0	9	0	1	0	1	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-128-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	1	1	0	0	4	0	0	1	3	0
hsa-miR-128-3p	0	69	19	0	138	28	47	487	71	488	1	85	7	441	35	2124	0	38	129	97	38	30	152	3	0	7	31	7	18	51	19	20	6	15	23	13	5	0	0	4	12
hsa-miR-1284	0	0	0	0	0	1	0	1	0	3	0	0	0	3	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1285-3p	0	0	0	0	0	2	1	2	4	8	0	1	0	4	1	16	1	0	8	7	0	0	3	0	0	9	2	2	2	6	12	8	12	17	22	26	8	0	5	3	6
hsa-miR-1285-5p	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0
hsa-miR-1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-1287-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1287-5p	0	8	7	0	48	8	29	51	14	260	1	28	10	27	21	451	9	12	67	10	6	14	37	9	7	9	22	20	140	66	75	31	23	79	44	46	37	0	6	24	77
hsa-miR-1288-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1288-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1289	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-1290	8	30	5	0	13	12	5	57	14	18	0	14	3	72	11	112	2	23	16	5	7	3	8	4	23	9	89	34	46	109	19	17	48	233	187	81	31	0	1	24	46
hsa-miR-1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-129-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-129-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1292-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0
hsa-miR-1292-5p	8	0	6	0	1	2	2	4	4	23	1	8	4	8	3	35	1	3	18	8	0	2	6	5	2	12	31	15	40	23	11	19	13	33	50	28	22	0	8	10	27
hsa-miR-1293	0	2	0	0	0	3	0	4	1	4	0	2	0	9	0	14	0	1	0	0	0	2	5	1	0	0	8	0	2	3	0	0	0	0	4	0	0	0	0	3	10
hsa-miR-1294	0	8	25	0	8	2	0	37	11	36	2	5	4	16	3	98	3	6	10	10	1	2	15	0	4	44	119	44	71	70	24	37	102	57	67	78	44	0	2	28	45
hsa-miR-1295a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1295b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1295b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-129-5p	0	0	0	0	1	0	1	9	2	2	0	0	0	1	0	10	0	3	1	1	0	1	3	2	4	0	0	0	0	6	2	3	4	9	21	4	3	0	6	0	7
hsa-miR-1296-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1296-5p	0	0	0	0	2	3	0	5	5	42	0	1	0	6	2	63	0	0	3	1	0	1	3	1	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1297	0	0	0	0	1	1	1	1	0	4	0	0	0	6	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1298-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1298-5p	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1299	8	13	11	0	5	21	2	50	8	3	2	1	1	0	3	405	0	43	17	1	0	2	0	1	1	5	0	5	92	143	9	100	11	16	5	0	0	0	0	8	2
hsa-miR-1301-3p	0	0	0	0	6	4	8	19	0	84	0	3	5	20	3	171	2	9	12	3	1	6	8	0	1	17	26	28	89	172	119	41	10	63	41	12	15	0	2	13	12
hsa-miR-1301-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1303	0	0	3	0	3	2	0	5	1	6	0	2	0	1	2	32	0	1	13	0	0	2	2	0	3	5	17	7	5	6	1	3	6	6	9	7	0	0	1	2	1
hsa-miR-1304-3p	0	3	2	0	1	0	2	5	0	10	0	2	0	1	0	34	0	0	0	4	5	0	5	2	0	3	5	0	2	29	10	2	9	12	5	2	0	0	0	1	0
hsa-miR-1304-5p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-1306-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1306-5p	6	12	6	0	51	11	5	63	26	80	2	22	4	85	12	336	2	18	36	37	37	11	35	1	0	5	18	4	7	29	10	12	0	20	18	4	0	0	2	3	8
hsa-miR-1307-3p	59	37	83	3	209	151	127	189	82	788	40	260	172	248	163	1305	117	109	527	138	50	114	178	114	127	135	158	121	231	189	171	69	30	155	171	106	47	0	139	59	210
hsa-miR-1307-5p	2	4	0	0	30	13	34	34	8	64	4	21	16	53	36	120	6	13	59	15	4	36	63	23	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
hsa-miR-130a-3p	0	23	11	0	73	10	14	207	46	398	0	54	9	247	23	771	7	28	116	37	7	24	139	1	22	170	650	440	545	979	675	230	619	393	819	427	168	0	27	223	447
hsa-miR-130a-5p	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-130b-3p	0	9	0	0	26	2	9	56	9	77	0	22	3	55	9	161	9	5	32	15	1	15	32	1	22	74	180	245	298	463	171	162	191	278	589	250	144	0	64	100	246
hsa-miR-130b-5p	0	0	0	0	1	0	0	2	0	12	0	0	0	2	1	26	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-132-3p	0	0	0	0	2	0	1	14	0	16	0	0	0	6	0	20	0	2	6	1	5	0	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
hsa-miR-1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-132-5p	0	2	1	0	2	0	2	5	0	1	0	0	1	7	1	15	0	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-133a-3p	2	0	4	0	2	2	1	11	0	28	0	0	0	12	2	32	0	0	11	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-133a-5p	0	0	0	0	0	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-133b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1343-3p	0	1	0	0	2	0	0	7	0	3	0	2	0	1	2	18	0	2	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1343-5p	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	2	4	0	0	1	0	0	0	3	0	0	0	0	0
hsa-miR-134-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-134-5p	4	17	22	15	50	56	27	65	12	1422	4	36	43	74	62	2496	70	145	68	3	19	49	86	34	0	1	2	4	47	90	6	4	0	7	2	2	2	0	1	3	3
hsa-miR-135a-2-3p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-135a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-135a-5p	0	2	0	0	1	0	0	3	1	4	0	1	0	1	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-135b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-135b-5p	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-136-3p	0	0	0	0	4	8	5	25	10	86	0	1	2	10	4	164	1	9	2	3	6	1	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-136-5p	0	0	0	0	14	4	4	22	3	112	0	9	4	16	11	215	4	19	9	1	0	11	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-137-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	2	0
hsa-miR-137-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-138-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-138-2-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-138-5p	0	0	0	0	0	1	1	2	1	0	0	2	0	2	1	3	0	0	0	0	0	0	3	0	2	0	5	0	0	0	0	0	0	4	0	3	0	0	0	1	0
hsa-miR-139-3p	14	19	41	9	18	36	8	48	23	181	1	13	9	77	18	585	18	29	52	12	8	8	29	7	16	39	87	110	952	262	70	118	70	232	348	125	97	0	74	31	31
hsa-miR-139-5p	0	8	1	0	0	0	0	15	5	6	0	4	1	8	3	69	0	2	8	1	0	1	3	1	7	19	354	91	558	396	169	185	150	467	387	198	159	0	0	91	35
hsa-miR-1-3p	6	12	7	0	0	0	4	35	0	41	0	2	0	20	0	42	0	2	6	2	0	0	4	0	0	3	1	1	10	93	18	2	7	34	65	14	3	0	0	2	0
hsa-miR-140-3p	9	36	27	0	104	44	63	226	81	209	4	69	44	195	54	479	28	50	188	137	19	56	138	7	0	0	2	2	0	0	0	1	0	0	5	0	0	0	0	4	2
