GeneID;1-BC31;1-BC39;1-BC47;1-CR3;2-BC10;2-BC11;2-BC27;2-BC2;2-BC30;2-BC35;2-BC36;2-BC38;2-BC3;2-BC41;2-BC4;2-BC59;2-BC5;2-BC6;2-BC7;2-BC8;2-BC93;2-BC9;2-CR12;2-CR15;3-BC12;3-BC50;3-BC55;3-BC58;3-BC62;3-BC74;3-BC75;3-BC77;3-BC80;3-BC82;3-BC83;3-BC84;3-BC86;3-CR1;3-CR4;3-CR5;3-CR8
hsa-miR-1229-5p;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
hsa-miR-122b-3p;702;28114;4081;191;1144;2814;760;11356;1886;10425;177;715;317;15254;1166;35661;796;2612;1310;1621;423;153;2834;233;315;1338;8331;13551;24318;12128;5152;6735;26904;16347;91216;32768;10830;0;624;3346;1775
hsa-miR-122b-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;1;0;0;0;0
hsa-miR-1231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1233-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1233-5p;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;1;0;2;0;0
hsa-miR-1234-3p;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;12;0;1;4;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1236-3p;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1236-5p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;1
hsa-miR-1237-3p;0;0;0;0;0;2;2;2;0;4;0;0;0;4;1;10;0;1;0;1;0;0;2;0;0;1;0;0;7;1;0;0;0;0;0;0;3;0;0;0;0
hsa-miR-1237-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;3;0;0;2;0;1;0;0;0;1
hsa-miR-1238-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1238-5p;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-124-3p;5;2;7;0;0;0;3;2;0;2;0;0;0;0;0;1;0;0;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0
hsa-miR-124-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1245a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1245b-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1245b-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1246;6;10;0;1;11;5;3;19;8;8;2;4;6;23;4;26;1;19;10;5;2;5;3;1;8;0;13;18;28;17;15;6;15;56;61;20;25;0;8;6;34
hsa-miR-1247-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1247-5p;0;0;4;0;7;9;4;17;0;6;0;1;1;5;2;17;2;3;5;5;0;6;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0
hsa-miR-1248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1249-3p;0;0;0;0;4;1;5;14;0;4;2;0;0;9;3;25;1;4;5;0;0;3;0;0;1;0;0;0;1;0;0;1;3;0;5;0;0;0;1;3;1
hsa-miR-1249-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
hsa-miR-1250-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1250-5p;2;0;0;0;3;4;1;3;1;48;0;1;0;5;1;72;3;0;2;0;0;2;3;4;0;1;0;0;11;8;5;2;0;0;0;1;0;0;0;1;0
hsa-miR-1251-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1251-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1252-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1252-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1255a;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;4;0;0;0;0;0;0;0;0;0
hsa-miR-1255b-2-3p;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;3;3;1;0;0;0;0;1
hsa-miR-1255b-5p;7;32;19;0;15;4;2;32;12;44;3;3;2;29;11;91;6;8;19;12;2;1;15;0;0;42;28;18;37;36;7;13;19;51;33;12;9;0;21;21;42
hsa-miR-1256;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1257;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1258;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-125a-3p;0;0;0;0;0;0;2;8;11;6;0;1;3;7;0;26;1;1;3;2;0;0;1;0;0;4;20;37;93;28;14;14;15;28;40;43;23;0;0;8;5
hsa-miR-125a-5p;29;303;263;15;219;223;165;1019;253;1518;9;197;46;1112;91;6730;43;202;565;280;227;128;317;13;0;6;22;2;55;56;18;5;14;17;39;14;7;0;2;10;9
hsa-miR-125b-1-3p;0;1;2;0;0;0;1;1;0;0;0;0;0;4;1;5;0;0;2;0;0;0;1;0;0;0;0;0;6;0;0;3;0;0;0;1;0;0;0;0;0
hsa-miR-125b-2-3p;0;4;0;0;4;9;2;14;13;16;0;6;2;25;14;47;10;5;18;11;6;6;13;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
hsa-miR-125b-5p;22;199;93;0;256;125;129;887;98;281;1;118;48;886;100;2054;61;146;534;160;71;105;208;12;0;0;8;0;0;1;6;0;0;4;0;3;0;0;0;4;7
hsa-miR-126-3p;62;5862;476;38;2714;292;1400;13028;3186;34448;23;2644;222;13530;1090;52085;213;2227;3472;3173;3095;367;3780;42;128;1069;9375;2100;21580;45566;18956;11752;8265;14444;19732;7571;3813;0;47;3026;1527
hsa-miR-126-5p;9;604;68;4;525;69;350;3228;649;4190;5;553;51;3666;180;13581;34;323;636;363;533;56;869;13;1;98;574;212;1675;5844;1777;1197;525;883;1614;857;440;0;2;282;124
hsa-miR-1260a;1;2;1;0;4;1;2;15;4;20;0;1;1;24;1;107;0;2;19;2;1;5;10;3;1;2;5;8;16;9;13;3;0;2;0;2;4;0;0;1;1
hsa-miR-1260b;0;1;2;0;2;2;3;7;2;40;0;0;1;20;1;194;1;4;9;1;0;2;12;0;1;0;4;7;17;41;4;1;1;11;4;0;3;0;0;1;4
hsa-miR-1261;0;1;0;0;2;2;0;1;0;6;0;1;0;4;0;27;0;0;2;0;2;0;1;0;0;1;0;0;0;10;10;4;1;3;4;0;4;0;0;0;0
hsa-miR-1262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0
hsa-miR-1263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
hsa-miR-1265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1266-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1266-5p;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
hsa-miR-1268a;0;0;0;0;0;1;2;1;0;0;0;0;1;1;0;1;1;2;0;0;3;1;0;0;22;7;1;20;2;6;2;0;2;6;4;0;1;0;8;1;1
hsa-miR-1268b;0;0;0;0;0;1;2;1;0;0;0;0;1;1;0;1;1;1;0;0;1;2;0;1;24;5;1;22;6;6;4;1;3;6;3;0;1;0;20;1;1
hsa-miR-1269a;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1269b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-127-3p;5;8;21;0;70;91;41;156;18;2060;4;47;32;131;58;4402;42;200;65;12;147;61;106;25;6;3;41;5;367;346;142;50;26;134;48;32;15;0;37;54;27
hsa-miR-127-5p;0;0;0;0;5;2;2;2;0;27;0;3;0;2;4;45;2;4;1;0;0;0;1;1;0;0;0;0;3;3;1;0;0;1;5;0;0;0;0;0;0
hsa-miR-1270;0;0;0;0;6;0;0;7;0;11;0;1;0;10;1;38;0;0;4;4;0;1;3;0;0;0;13;0;11;10;2;3;6;5;24;6;4;0;1;0;5
hsa-miR-1271-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1271-5p;0;0;0;0;0;0;0;3;0;4;0;1;0;3;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1273c;0;0;1;0;1;0;0;0;0;5;0;0;1;3;5;6;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1273h-3p;0;5;2;0;3;1;0;5;1;77;0;1;2;7;2;75;3;6;8;1;4;1;7;0;0;0;2;2;5;2;2;0;0;0;0;0;0;0;0;0;0
hsa-miR-1273h-5p;0;0;0;0;0;0;0;4;0;3;0;0;0;2;0;7;0;1;0;0;0;0;0;0;0;1;1;1;47;15;8;2;5;1;1;1;2;0;0;1;0
hsa-miR-1275;0;0;0;0;1;5;2;1;0;1;0;1;0;4;0;5;2;4;3;0;0;7;6;5;8;0;4;16;4;1;4;5;0;0;1;3;1;0;0;0;0
hsa-miR-1276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1277-3p;0;0;0;0;0;0;0;38;4;33;0;0;3;10;3;52;2;5;11;8;0;2;14;0;0;0;0;6;2;1;0;1;2;0;0;0;0;0;0;4;0
hsa-miR-1277-5p;0;11;0;0;34;2;5;133;25;385;1;47;2;82;29;343;1;39;51;16;59;1;37;0;0;0;0;0;14;4;0;0;0;0;0;0;1;0;0;0;0
hsa-miR-1278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-128-1-5p;0;0;0;0;2;0;0;5;0;9;0;1;0;1;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
hsa-miR-128-2-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-128-3p;0;80;19;0;157;32;49;530;79;566;1;87;8;472;41;2437;1;46;143;107;39;31;155;6;0;7;33;7;23;54;20;20;7;15;23;15;5;0;0;4;12
hsa-miR-1281;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;1;1;0;0;4;0;0;1;3;0
hsa-miR-1284;0;0;0;0;0;1;0;1;0;3;0;0;0;3;0;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1285-3p;0;0;0;0;0;2;1;2;4;8;0;1;0;4;1;16;1;0;8;7;0;0;3;0;0;9;2;2;2;6;12;8;12;17;22;26;8;0;5;3;6
hsa-miR-1285-5p;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0
hsa-miR-1286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
hsa-miR-1287-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1287-5p;0;8;8;0;54;10;32;60;14;279;1;28;12;30;22;515;11;13;77;10;6;16;40;10;8;11;31;20;153;76;83;32;23;80;62;50;37;0;6;27;82
hsa-miR-1288-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1288-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1289;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
hsa-miR-129-1-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-129-2-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-129-5p;0;0;0;0;1;0;1;9;2;2;0;0;0;1;0;12;0;3;1;4;0;1;3;2;5;0;0;0;0;6;2;5;4;14;30;4;3;0;6;0;7
hsa-miR-1290;8;30;5;0;13;12;5;57;14;18;0;14;3;72;11;112;2;23;16;5;7;3;8;4;23;9;89;34;46;109;19;17;48;234;187;81;31;0;1;24;46
hsa-miR-1291;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1292-3p;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;1
hsa-miR-1292-5p;8;0;6;0;1;2;2;4;7;34;1;8;6;8;5;40;1;3;18;8;0;2;6;5;2;12;35;15;44;25;13;21;13;35;54;28;22;0;8;10;27
hsa-miR-1293;0;2;0;0;0;3;0;4;1;4;0;2;0;9;0;14;0;1;0;0;0;2;5;1;0;0;8;0;2;3;0;0;0;0;4;0;0;0;0;3;10
hsa-miR-1294;0;8;25;0;8;2;0;38;11;38;2;5;4;16;3;102;4;6;10;10;1;2;15;0;4;45;119;44;72;73;24;38;106;57;67;78;44;0;2;28;45
hsa-miR-1295a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1295b-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1295b-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1296-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1296-5p;0;0;0;0;2;3;0;5;5;51;0;1;0;8;2;76;0;0;3;1;2;1;4;1;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1297;0;0;0;0;1;1;1;1;0;4;0;0;0;6;0;2;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1298-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1298-5p;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1299;8;13;11;0;5;23;2;50;8;3;2;1;1;0;4;410;0;44;17;1;0;2;0;1;1;5;0;5;94;145;10;102;11;17;5;0;0;0;0;8;3
hsa-miR-1301-3p;0;1;0;0;18;9;19;46;5;430;0;15;12;64;19;826;12;32;55;6;4;15;33;2;1;17;28;33;291;339;229;84;13;133;93;17;32;0;2;19;12
hsa-miR-1301-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1303;0;2;3;0;3;2;0;5;1;7;0;2;0;1;2;36;0;1;18;0;0;2;2;0;3;7;21;7;7;8;3;10;8;7;17;14;1;0;2;2;1
hsa-miR-1304-3p;0;3;2;0;5;0;2;8;0;18;0;2;0;2;2;44;0;0;1;4;5;0;5;2;3;6;7;0;7;38;12;5;11;20;9;4;0;0;0;1;0
hsa-miR-1304-5p;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;5;1;0;0;0;1;0
hsa-miR-1305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
hsa-miR-1306-3p;0;2;3;0;4;0;1;10;4;54;1;12;7;14;0;78;5;7;12;0;5;3;8;0;1;2;7;7;66;18;15;8;7;19;30;11;6;0;10;5;6
hsa-miR-1306-5p;6;14;6;0;53;11;5;65;26;102;2;24;4;88;12;381;2;22;37;37;37;12;38;1;0;5;23;4;7;35;10;12;0;20;26;4;0;0;2;3;8
hsa-miR-1307-3p;228;118;225;16;479;509;291;590;162;5181;59;487;473;726;565;10969;363;607;1449;311;162;359;565;311;192;275;446;361;2998;2062;1422;418;94;896;919;247;241;0;362;263;383
hsa-miR-1307-5p;2;4;2;0;75;26;64;63;13;316;10;48;47;98;100;610;21;27;150;38;17;87;121;47;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
hsa-miR-130a-3p;0;25;15;0;106;18;20;263;54;788;2;70;18;312;36;1467;18;46;193;65;16;33;204;3;24;193;744;474;986;1168;974;288;648;513;921;445;193;0;33;240;490
hsa-miR-130a-5p;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;2;0;0;1;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0
hsa-miR-130b-3p;0;12;3;0;29;5;9;68;12;133;1;25;5;66;17;262;13;7;47;20;1;17;42;1;25;137;249;316;1153;975;656;323;288;535;923;321;190;0;78;138;317
hsa-miR-130b-5p;0;0;0;0;1;0;0;6;0;20;0;0;0;2;2;68;0;0;0;0;0;0;5;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-132-3p;0;0;1;0;2;0;1;17;0;30;0;3;1;8;1;30;0;2;8;4;11;0;3;0;0;0;0;0;0;0;1;0;0;2;9;0;0;0;0;2;0
hsa-miR-132-5p;0;4;1;0;3;0;2;6;0;4;0;1;1;9;1;19;0;1;0;5;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
hsa-miR-1321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1323;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-133a-3p;17;2;10;6;11;6;5;54;0;103;0;13;2;38;10;111;2;2;32;6;0;1;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-133a-5p;0;0;0;0;0;0;0;2;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-133b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-134-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-134-5p;5;20;23;16;52;67;30;72;12;1487;6;40;43;82;64;2647;75;162;77;4;26;57;92;37;0;2;2;4;48;107;6;4;0;7;2;2;5;0;1;3;3
hsa-miR-1343-3p;0;1;0;0;2;0;0;8;0;5;0;2;0;1;2;19;0;2;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-1343-5p;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;0;0;2;4;0;0;1;0;1;0;3;0;0;0;0;0
hsa-miR-135a-2-3p;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-135a-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;8;7;1;0;0;0;0;0;0;0;0;0;0
hsa-miR-135a-5p;0;2;0;0;1;0;0;3;1;4;0;1;0;1;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-135b-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-135b-5p;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-136-3p;0;0;0;0;4;8;5;25;10;91;0;1;2;10;4;182;1;9;2;3;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
hsa-miR-136-5p;0;0;0;0;14;5;4;24;3;116;0;9;4;16;11;241;4;19;9;1;0;12;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-137-3p;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;0;0;2;1
hsa-miR-137-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
